Timestamp,Species,Tree Age (years),Temperature (°C),Humidity (%),Soil Nutrients (%),Rainfall (mm),Cloudiness Index,Watering Frequency (times/week),Tree Height (m),Trunk Diameter (m),Foliage Diameter (m),Weather Condition,Carbon Sequestration (kg CO₂/15 min),Oxygen Release (kg O₂/15 min)
2024-02-19 12:00:00,Tectona Grandis (Teak) Type-2,99,26.070888615992175,46.06689869720991,4.516009898983082,47.7875659769709,3,2,3.9351974484822336,0.35994415613241726,9.042752694626754,Rainy,3.390385404209967,2.3732697829469767
2024-02-19 12:00:00,Tectona Grandis (Teak) Type-2,60,20.985795127255408,30.565207831907756,9.712123002779416,0.5286368825789645,2,1,7.910366264436247,1.5206998605845803,7.17095704438704,Monsoon,1.9454486658721877,1.3618140661105314
2024-02-19 12:00:00,Tectona Grandis (Teak) Type-2,9,34.485193963531955,22.408054899027164,4.5316342436621015,1.2140985112468694,5,2,11.036176548967667,1.6864514055473565,2.6648370788827194,Summer,2.7339365600321295,1.9137555920224905
2024-02-19 12:00:00,Tectona Grandis (Teak) Type-2,21,32.56850625719188,60.978810731222524,7.515458063740621,39.997999632100104,4,3,17.702155489456246,1.0329491282347827,4.363602521428181,Winter,9.217392297407596,6.452174608185317
2024-02-19 12:00:00,Tectona Grandis (Teak) Type-3,69,29.683888875219726,69.12146263855949,8.508330300291675,40.975305540273396,5,2,17.670439811124417,0.22367282917788062,4.999901581724005,Rainy,9.933845298616005,6.953691709031203
2024-02-19 12:00:00,Tectona Grandis (Teak) Type-3,85,25.514571013455516,78.03676485259612,6.411209866833126,37.048031604275444,2,6,8.476489563842073,0.6033084871149067,1.6186009722872914,Monsoon,10.139127288450592,7.097389101915414
2024-02-19 12:00:00,Tectona Grandis (Teak) Type-3,72,27.75828515501132,20.81462854177392,7.500128769572495,49.99961837176824,1,4,16.531997912583673,1.2047332044977874,4.5588109883746775,Summer,6.3600012111054856,4.4520008477738395
2024-02-19 12:00:00,Tectona Grandis (Teak) Type-3,76,32.031097494237144,31.770852150070706,9.777840275172656,44.91260363303854,5,1,22.24042923842538,0.11599937353068429,4.157814092081213,Winter,10.462175749070553,7.323523024349387
2024-02-19 12:00:00,Tectona Grandis (Teak) Type-4,6,34.253012712097096,48.74116084858347,6.5109268523814885,30.62255179459037,1,5,20.14264397148583,1.0404492348067444,6.201951135488914,Rainy,5.6143649075387945,3.930055435277156
2024-02-19 12:00:00,Tectona Grandis (Teak) Type-4,96,37.2960559876159,56.90250036988823,8.49151958938582,38.12398400223617,3,5,4.304654712374731,0.644250886375768,6.750900285204088,Monsoon,2.233583695428983,1.563508586800288
2024-02-19 12:00:00,Tectona Grandis (Teak) Type-4,81,18.448281842078178,51.49021069754522,3.6620423764898877,43.608640506242786,5,2,4.718601866003411,1.7149512552361028,7.0989293084785,Summer,10.764813009324003,7.535369106526802
2024-02-19 12:00:00,Tectona Grandis (Teak) Type-4,38,37.78566357848432,55.828928952837956,7.832024301791943,27.82446554882181,4,1,28.72224682037203,0.3240759978460399,6.417421930601168,Winter,3.919740659557912,2.7438184616905383
2024-02-19 12:00:00,Pongamia Pinnata Type-1,37,30.95213939120904,54.75159898981585,8.129630268955706,3.091069205319563,3,1,13.602772198823851,1.395002678108127,2.2828467383176267,Rainy,7.792446447540751,5.454712513278525
2024-02-19 12:00:00,Pongamia Pinnata Type-1,18,38.058489816418756,36.672380325064594,5.211762750966306,44.27634275481936,4,2,22.261835760785832,1.4505335240604331,5.36964598410585,Monsoon,11.928422206258169,8.349895544380718
2024-02-19 12:00:00,Pongamia Pinnata Type-1,72,20.021944625754898,82.0769913388904,8.232392754894683,8.49069086295624,1,2,21.630156623148405,0.5105855518687983,8.185555535743102,Summer,10.066079968765266,7.046255978135686
2024-02-19 12:00:00,Pongamia Pinnata Type-1,77,29.063799144318537,80.42569842944023,2.9327266041183355,48.26545224061519,5,4,17.76093450484368,0.16781264980955257,6.6126378575648594,Winter,9.05902620580532,6.341318344063724
2024-02-19 12:00:00,Pongamia Pinnata Type-2,93,32.14126360422728,42.922411362379286,9.740999729791717,36.18395540048705,2,3,25.296786479235525,0.3910502434874412,5.550937029324233,Rainy,12.269300765270149,8.588510535689103
2024-02-19 12:00:00,Pongamia Pinnata Type-2,83,17.837562142750937,69.21837509462102,9.233148528479983,47.955063023151496,1,3,17.569770577101362,0.8252643583341523,7.694763518752117,Monsoon,9.690847197069612,6.783593037948728
2024-02-19 12:00:00,Pongamia Pinnata Type-2,51,16.56101326542897,28.89421876385993,9.673394514959389,46.329247108191744,1,4,11.174357835721912,0.5935158866350374,9.132614553455234,Summer,2.205509993679064,1.5438569955753447
2024-02-19 12:00:00,Pongamia Pinnata Type-2,39,28.306137552973773,58.905204098611726,5.68039945932387,4.787692329121551,2,5,22.207288978265684,0.6589018960922327,4.246320638827049,Winter,6.128492413317439,4.2899446893222075
2024-02-19 12:00:00,Averrhoa Bilimbi,9,18.01302415248482,69.14141632434885,3.7777697505787726,22.921845537415404,2,6,17.04652212688279,1.2189656823963624,9.27213639304001,Rainy,6.6395919487103265,4.6477143640972285
2024-02-19 12:00:00,Averrhoa Bilimbi,42,32.81597765700406,29.35414261096131,8.539384702160511,26.27892012788217,3,2,28.671317226795647,1.1982439640447768,4.391380707581051,Monsoon,1.2600677553392623,0.8820474287374835
2024-02-19 12:00:00,Averrhoa Bilimbi,93,25.45763987353549,81.67258189609592,9.700274985354573,49.497700511691285,4,3,11.615901533053306,1.4689315720926788,7.1855202085782235,Summer,11.525044564803096,8.067531195362166
2024-02-19 12:00:00,Averrhoa Bilimbi,42,27.45205384563618,74.43531450731788,6.267166369617321,4.139014812087033,3,1,12.865942505577644,0.718387243930367,3.9954659841483924,Winter,9.045023624910389,6.331516537437272
2024-02-19 12:00:00,Azadirachta Indica Type-1,2,31.239459872227968,77.55096736444534,3.4895617714375486,31.852968329891308,5,1,19.788748282989435,0.7196685428827154,13.211436601212823,Rainy,9.43632145248764,6.605425016741347
2024-02-19 12:00:00,Azadirachta Indica Type-1,78,18.679641803185298,33.98828179468548,3.3710897381172478,20.429434007623627,3,2,10.540419701195134,1.782577519145672,1.4600339477642832,Monsoon,3.276587296135642,2.293611107294949
2024-02-19 12:00:00,Azadirachta Indica Type-1,78,29.317552000981934,35.683366793056074,9.104631664152787,12.237802745019788,1,3,25.75411043012659,1.0976495722670545,14.476861694062478,Summer,6.646834443233996,4.652784110263797
2024-02-19 12:00:00,Azadirachta Indica Type-1,5,37.29135629570287,53.69638829088375,9.309460646502291,13.962113232982725,2,4,26.364067181366966,1.0154870632503883,9.122254570667694,Winter,6.858055611221242,4.800638927854869
2024-02-19 12:00:00,Azadirachta Indica Type-2,71,16.950979178982703,25.635391551789766,2.648349557508526,20.74184157532616,1,3,5.831252551249072,1.4792319418782436,2.2859472727461503,Rainy,11.446761981808029,8.01273338726562
2024-02-19 12:00:00,Azadirachta Indica Type-2,57,22.485183571250403,78.39780377397585,9.006310703101494,35.80019914619717,3,2,20.794573195093296,0.7705306379079071,2.83500838033446,Monsoon,6.139534347470333,4.297674043229232
2024-02-19 12:00:00,Azadirachta Indica Type-2,31,35.55451681944785,62.701391833366024,9.691757262747185,8.288893942362229,5,6,13.131963809974348,1.0893996618316593,4.2750024020983926,Summer,6.058959579892017,4.241271705924412
2024-02-19 12:00:00,Azadirachta Indica Type-2,80,27.06691434277974,65.28282824232659,4.933996383150737,20.606815042495608,4,5,29.624342016716767,1.931237434989148,4.808161385948409,Winter,5.4078621660700374,3.785503516249026
2024-02-19 12:00:00,Azadirachta Indica Type-3,21,37.90282994202874,34.401052209289844,6.766803033625402,23.250617491683645,5,3,6.76221534872332,0.6100012888217811,4.102462778317074,Rainy,7.133070279809196,4.993149195866437
2024-02-19 12:00:00,Azadirachta Indica Type-3,68,23.039253322232973,29.417050751725892,4.743881167834495,5.695255559829726,5,1,5.4599412825813545,0.4555298718031623,3.4136179199326033,Monsoon,6.224433991340077,4.3571037939380535
2024-02-19 12:00:00,Azadirachta Indica Type-3,26,37.563264527541634,25.805945859002687,5.977602359683595,40.721596008573485,4,1,27.08907184022849,1.4979092425218803,2.4363681388425746,Summer,3.5530620214474435,2.48714341501321
2024-02-19 12:00:00,Azadirachta Indica Type-3,6,33.87176940772921,72.48803405316237,3.4655941708157867,7.291376721628906,5,1,22.988843983166845,0.5496083251633324,1.9361742253236256,Winter,1.8644181811797338,1.3050927268258137
2024-02-19 12:00:00,Azadirachta Indica Type-4,84,31.09190081349359,52.74815149412434,5.273659174464907,47.719270959765744,2,3,25.46484338475072,1.7722697061696067,3.7982782210344106,Rainy,9.275418201076175,6.4927927407533215
2024-02-19 12:00:00,Azadirachta Indica Type-4,1,20.684572503320766,67.50154464184507,3.3394584015149658,5.869382214386803,5,3,6.106878027794668,1.5257135260191412,12.975213997563035,Monsoon,6.138078203420576,4.296654742394403
2024-02-19 12:00:00,Azadirachta Indica Type-4,12,15.906373966719135,76.96433239042207,8.198751179014225,16.519329470978416,2,3,20.001320324151756,0.11331539020153554,13.91283723256653,Summer,8.750029601049228,6.125020720734459
2024-02-19 12:00:00,Azadirachta Indica Type-4,38,35.70861280437691,82.56905599054554,8.522181888002313,10.094583228493164,5,3,3.4145333822413986,0.791767071308643,7.475558500849725,Winter,6.477719354666144,4.5344035482663
2024-02-19 12:00:00,Neolamarckia Cadamba,18,29.90248859637198,65.9757579503125,2.147280366153936,12.515893264946337,1,5,17.960043963072177,0.965039045481787,14.94478955690019,Rainy,12.430307133959701,8.70121499377179
2024-02-19 12:00:00,Neolamarckia Cadamba,99,36.44962966000962,49.867882428123984,2.645474742143401,27.318976218205343,5,2,27.794552513272578,1.2873591356592842,13.382754106824969,Monsoon,7.3216296530407545,5.125140757128528
2024-02-19 12:00:00,Neolamarckia Cadamba,46,30.7212628741495,62.88021861355882,3.1966425595010177,32.04167108713347,5,5,11.637861444719253,0.9624770708315393,13.527876763834495,Summer,2.5688919207005814,1.798224344490407
2024-02-19 12:00:00,Neolamarckia Cadamba,11,33.47434496615787,32.64413132899023,3.2557944210135323,38.177969144894995,1,4,24.21601537245261,0.5802387000987013,4.985601614762324,Winter,4.242884118572515,2.97001888300076
2024-02-19 12:00:00,Pueraria Montana (Kudzu) Type-1,58,33.612863157122526,35.81141364108271,7.6938918432412615,0.3938889839568305,4,5,24.671565313115913,0.9751338857744533,3.006469614590692,Rainy,5.241352243476741,3.6689465704337185
2024-02-19 12:00:00,Pueraria Montana (Kudzu) Type-1,94,21.055496777372717,78.634876683079,2.1894406425627055,48.89531907087135,3,4,10.590894369022449,0.15718503202892076,9.430521200813518,Monsoon,5.7825062931989555,4.047754405239268
2024-02-19 12:00:00,Pueraria Montana (Kudzu) Type-1,96,37.85079573193042,49.90406197687419,6.517115287117001,41.50438767014953,3,1,11.689694253556723,0.5944290022904706,4.74078297432393,Summer,8.30112144491346,5.810785011439421
2024-02-19 12:00:00,Pueraria Montana (Kudzu) Type-1,69,24.806324241451314,73.7110652847258,6.88655520552168,42.74013191678348,2,5,14.745312980701726,1.456598243910099,8.605433496191072,Winter,6.127950066986838,4.289565046890786
2024-02-19 12:00:00,Pueraria Montana (Kudzu) Type-2,18,29.571834544042773,72.35164162404315,6.308417012169048,48.66870494281652,3,1,16.596460792766486,1.7168314693988844,5.214337231013565,Rainy,4.888450235176087,3.421915164623261
2024-02-19 12:00:00,Pueraria Montana (Kudzu) Type-2,7,39.82388362866578,54.99270918140908,8.188830679838517,29.851395425078625,2,5,5.325770808857925,0.29358455756550195,3.9529898466454445,Monsoon,7.461914808279688,5.2233403657957815
2024-02-19 12:00:00,Pueraria Montana (Kudzu) Type-2,36,28.27689817533881,76.24100784605841,7.9365126562228845,15.759536544763552,2,2,11.051118199706874,0.5189045724606796,3.4322653755818497,Summer,7.223691211140258,5.05658384779818
2024-02-19 12:00:00,Pueraria Montana (Kudzu) Type-2,95,25.231574315270134,33.11219310032031,6.103811481111947,49.663815582829315,4,3,26.215466448161212,1.1529128685588652,8.81313966091611,Winter,9.276964294117791,6.493875005882454
2024-02-19 12:00:00,Delonix Regia Type-1,94,31.415528118961102,24.484175935273118,7.208466618323974,43.20342775197322,1,4,4.380621857883492,1.2383245609341933,1.874567238914794,Rainy,5.542122486697768,3.8794857406884375
2024-02-19 12:00:00,Delonix Regia Type-1,56,26.8161075028655,63.69466594363269,7.260742081946283,3.015576178897461,1,4,4.423389600679741,1.8313355401457077,8.865048005353184,Monsoon,6.357697389150904,4.450388172405633
2024-02-19 12:00:00,Delonix Regia Type-1,87,31.914607379734232,76.6719866924853,3.6352874034187304,26.87216450429386,2,5,26.04523793095647,0.1348561590552883,11.888665173503213,Summer,6.1359708265854795,4.295179578609836
2024-02-19 12:00:00,Delonix Regia Type-1,98,38.690746412944065,50.19992341124696,6.752701956382172,42.45405538039619,5,1,15.324596211372612,1.6570507972265698,3.13365651996603,Winter,4.764979401380085,3.3354855809660595
2024-02-19 12:00:00,Delonix Regia Type-2,7,35.750131669612784,80.63647005937011,9.645232842925395,41.60701615020859,1,5,15.205122946036788,0.2502922449555214,10.002335369438072,Rainy,5.532668208633589,3.8728677460435117
2024-02-19 12:00:00,Delonix Regia Type-2,21,25.276212322514123,56.39891980050798,2.4782779277836617,12.797118721860839,3,6,10.77711113745309,1.44435520826306,11.753455766351976,Monsoon,6.591091101491757,4.61376377104423
2024-02-19 12:00:00,Delonix Regia Type-2,57,38.38989490234229,65.28259737234993,3.998011152058111,14.357561900140341,3,2,19.97726749596274,0.7301083512604691,4.5650540989244135,Summer,9.425932279687618,6.5981525957813325
2024-02-19 12:00:00,Delonix Regia Type-2,82,20.89429697784711,79.65091198136821,7.904288099846812,13.594153400308052,3,2,12.105755154300102,0.24054740643584158,9.890900897836055,Winter,8.262124938719206,5.783487457103443
2024-02-19 12:00:00,Dalbergia Latifolia Roxb Type-1,90,18.13537886361554,26.713693891984768,6.982615489027932,28.35496214955406,3,5,9.615479682754017,1.4998762887710564,2.02637634753096,Rainy,7.887555934217179,5.521289153952025
2024-02-19 12:00:00,Dalbergia Latifolia Roxb Type-1,27,21.198850697203625,39.62648954183318,5.294059700009708,35.12033498788089,1,6,12.334763774809934,1.2850311629913302,8.224081767166918,Monsoon,7.258958929235011,5.081271250464508
2024-02-19 12:00:00,Dalbergia Latifolia Roxb Type-1,75,37.05234691669382,71.7716773161286,9.15953045842729,14.073185888772239,2,5,24.988545812693808,0.7345664927366835,8.563371693175297,Summer,9.032918759518385,6.323043131662869
2024-02-19 12:00:00,Dalbergia Latifolia Roxb Type-1,99,17.611023876848922,39.4855538277075,2.8919463211438474,13.971777838406702,4,1,19.94038989820956,1.5952833879937596,14.69251680860817,Winter,9.729681251875844,6.81077687631309
2024-02-19 12:00:00,Dalbergia Latifolia Roxb Type-2,36,22.952591127664913,49.54308048827773,5.368844034824095,19.771599090485616,5,3,18.291245004089845,1.2367117921682902,7.384800114427994,Rainy,2.542315194413814,1.7796206360896696
2024-02-19 12:00:00,Dalbergia Latifolia Roxb Type-2,42,30.013748931107344,80.00284844477052,2.9788656478456703,29.73056119210014,5,2,19.771219117883476,0.8368162001403867,6.392350002053674,Monsoon,4.272693735131904,2.9908856145923326
2024-02-19 12:00:00,Dalbergia Latifolia Roxb Type-2,76,20.544341600536452,80.14034100201971,5.381149042574811,39.45223100940406,4,5,2.6677087846295393,0.7586354984980096,11.47500619696716,Summer,5.687300917681331,3.981110642376932
2024-02-19 12:00:00,Dalbergia Latifolia Roxb Type-2,47,19.9002443658027,33.0780205678972,3.11581577949592,46.534719921937345,2,5,18.825284233230786,0.8403667405919312,11.503012947857057,Winter,5.565124710782626,3.895587297547838
2024-02-19 12:00:00,Albizia Lebbeck (Broome Raintree),6,22.207331635843573,72.64155973378928,9.662333040138073,7.399165903326593,2,1,21.53522968269001,1.316906307295587,2.555797021735178,Rainy,6.162383649967782,4.313668554977447
2024-02-19 12:00:00,Albizia Lebbeck (Broome Raintree),64,31.271926002094137,60.98844899387043,9.295211243835912,20.392464562225417,1,5,12.656956996230365,1.9779983491791653,10.667248543467112,Monsoon,3.381821002094201,2.3672747014659405
2024-02-19 12:00:00,Albizia Lebbeck (Broome Raintree),34,18.243958468344154,82.35825266398689,7.983469531587991,16.904333698096657,4,1,11.162314950422115,0.18925278037322976,4.509378014650522,Summer,5.586656242851397,3.9106593699959777
2024-02-19 12:00:00,Albizia Lebbeck (Broome Raintree),65,36.34327654676629,42.830501352529396,2.028232757446732,41.28668607873479,2,3,16.73090108548009,1.8151945471591318,3.673049614011833,Winter,11.6090987338403,8.12636911368821
2024-02-19 12:00:00,Dichrostachys Cinerea Type-1,83,34.33090035565155,57.39483632603045,7.562316905461879,14.786287555944844,2,2,26.00281319644595,0.7638781816622467,6.25094192088763,Rainy,6.547643142387875,4.583350199671512
2024-02-19 12:00:00,Dichrostachys Cinerea Type-1,96,33.09517005857083,51.98748522410628,4.423853231938497,15.912935298889213,1,2,11.695525862372943,0.573097387335611,1.0386692102925996,Monsoon,2.841146297611494,1.9888024083280456
2024-02-19 12:00:00,Dichrostachys Cinerea Type-1,48,32.83502501762336,51.687772265046405,8.165988043074734,49.64862605634126,1,5,17.410441954652963,1.18048101725458,2.5448842235567177,Summer,1.8086973746178014,1.266088162232461
2024-02-19 12:00:00,Dichrostachys Cinerea Type-1,77,37.8537561328216,55.985257005193084,6.781983910461855,23.688809903938647,3,2,29.632506352480238,1.0077354571638173,10.602616661782282,Winter,3.160038102183812,2.2120266715286685
2024-02-19 12:00:00,Dichrostachys Cinerea Type-2,80,28.608670618275976,60.17419049465231,9.552873046823713,1.6997508487083535,2,5,3.9825761561925503,0.20815484059008274,6.820517923868151,Rainy,12.046667952102188,8.432667566471531
2024-02-19 12:00:00,Dichrostachys Cinerea Type-2,17,16.04559298064843,84.53183741459631,7.893393760739832,12.4974270658671,1,5,12.684230684349016,0.1257887620995614,13.302239431030122,Monsoon,6.834401291214638,4.7840809038502465
2024-02-19 12:00:00,Dichrostachys Cinerea Type-2,54,37.57796831361039,44.07379112289364,4.4242610264677555,39.86426652828292,5,5,12.534442920267962,1.1550027370180447,6.608719669339641,Summer,2.118183227681082,1.4827282593767575
2024-02-19 12:00:00,Dichrostachys Cinerea Type-2,50,31.572499034729994,70.961478917547,8.470180512644614,21.042756331496655,5,3,12.965629945080348,1.7508483276998643,14.535122538051148,Winter,4.549026653814348,3.1843186576700435
2024-02-19 12:00:00,Moringa Oleifera,2,20.49280962733796,23.375228287093204,9.914630412061236,42.06281644008282,2,3,14.983261946374064,1.2632009443161782,3.8648936056473744,Rainy,10.568275273785412,7.397792691649788
2024-02-19 12:00:00,Moringa Oleifera,70,38.44606406356756,37.954681490604045,7.570065458818357,29.272637181357357,2,5,29.458382527208446,0.6205604528869239,1.2261397844165114,Monsoon,7.7262637591961525,5.408384631437307
2024-02-19 12:00:00,Moringa Oleifera,81,19.06925285037771,48.16662391918474,4.5782603745474395,26.769643919035612,3,4,10.993252457424116,0.26243661702995846,13.368126913689451,Summer,7.160419501929474,5.012293651350632
2024-02-19 12:00:00,Moringa Oleifera,19,17.123791611433454,62.156828969101696,4.190360182924343,37.46817669111525,4,5,8.44188166787827,1.5315314010075973,9.748122970959079,Winter,2.888871830366999,2.0222102812568994
2024-02-19 12:00:00,Phyllanthus Emblica,63,39.46083419258689,43.972046918880686,2.406374541532644,8.073280188079174,2,5,27.84868382267908,0.9366373572411485,5.966711167919825,Rainy,8.959142520739363,6.271399764517554
2024-02-19 12:00:00,Phyllanthus Emblica,15,35.22070447020239,43.786985770065186,2.9526654883162236,26.27088340671283,4,4,14.543959892500519,0.8651342332657521,7.121898399558444,Monsoon,4.989505619788593,3.492653933852015
2024-02-19 12:00:00,Phyllanthus Emblica,9,21.254510619082275,79.97481357668798,3.3060276395472687,27.59862931316517,5,6,24.814340803592472,0.9970851729933775,5.571742567268366,Summer,3.8683387508087783,2.7078371255661446
2024-02-19 12:00:00,Phyllanthus Emblica,77,31.821422687195735,61.6930164258669,5.294712646166197,20.720505859413286,2,3,17.477920135782494,0.5350851608638344,6.85386926403085,Winter,7.546925486774711,5.282847840742297
2024-02-19 12:00:00,Leucaena Leucocephala,37,21.705856773984717,49.00830316190388,3.390184457293003,19.658576819586028,3,5,13.115205645471748,1.3338559862437596,6.2969806475263175,Rainy,5.634927211025241,3.9444490477176686
2024-02-19 12:00:00,Leucaena Leucocephala,3,31.92739862263687,79.25162459026585,9.628762554736257,4.63004910693412,3,6,22.571284420131544,1.5541708039245752,3.4426216965769436,Monsoon,4.899645157680332,3.4297516103762327
2024-02-19 12:00:00,Leucaena Leucocephala,55,30.50044065150987,67.2947786061213,9.636676812466426,35.81959303360347,5,5,16.784379608573396,1.731625555597702,6.5752049397660475,Summer,5.243414977332964,3.670390484133075
2024-02-19 12:00:00,Leucaena Leucocephala,64,19.127998992619062,66.63241528812621,7.657451666514619,6.920582556835397,5,4,25.386036543823536,0.7668205697775823,14.579022353778376,Winter,2.888864471662697,2.022205130163888
2024-02-19 12:00:00,Ziziphus Mauritiana Lam Type-1,31,19.932510371782012,79.62097945284957,3.643514717879551,10.818662800920636,2,1,5.564684039184185,1.6933776467771533,13.349508901300766,Rainy,10.765780765797047,7.536046536057932
2024-02-19 12:00:00,Ziziphus Mauritiana Lam Type-1,6,20.06141310780846,55.19690617590666,8.780109580576063,48.55999046546519,5,4,4.913403829827406,1.73442808051054,9.50151534606093,Monsoon,6.508160512349402,4.555712358644581
2024-02-19 12:00:00,Ziziphus Mauritiana Lam Type-1,89,28.068023787488215,24.750578691049625,7.155000182980583,12.30178132184377,5,3,29.613726438062656,1.6083309143165436,4.609116949204086,Summer,8.492531140270192,5.944771798189134
2024-02-19 12:00:00,Ziziphus Mauritiana Lam Type-1,80,31.152778966948087,56.72242596806962,8.217077815484021,15.89720860693397,4,2,21.546610039955837,0.8437362252128273,11.037309954514365,Winter,3.143930745375148,2.2007515217626032
2024-02-19 12:00:00,Ziziphus Mauritiana Lam Type-2,39,38.37095406005312,26.201073093939367,9.403688439837381,17.859847744263657,1,4,8.121553093502456,1.2280628314841258,6.033739783093357,Rainy,6.2409143967239356,4.368640077706755
2024-02-19 12:00:00,Ziziphus Mauritiana Lam Type-2,68,30.62051914760291,53.43664351246384,6.623544479165019,32.986291192367894,3,4,9.024656917811045,1.1004605208533822,3.82345154052427,Monsoon,4.4121448469940105,3.0885013928958074
2024-02-19 12:00:00,Ziziphus Mauritiana Lam Type-2,58,17.032422247573614,29.449429186526224,6.25341433175377,34.48606237287346,2,2,5.0958477469714705,1.1440313670485827,11.97636643909738,Summer,11.895125955859784,8.326588169101848
2024-02-19 12:00:00,Ziziphus Mauritiana Lam Type-2,81,35.331608367670036,71.2323745893163,3.85160073670239,35.11985694063929,5,1,2.7273210764893205,1.2745514925806016,5.859568997558018,Winter,9.153805783113604,6.407664048179523
2024-02-19 12:00:00,Plumeria Obtusa,87,35.1045431051098,50.604356876259196,8.46384251939568,28.210438744342454,3,4,22.149197814782454,0.45658726822042695,8.630248236230797,Rainy,2.278785591052772,1.5951499137369405
2024-02-19 12:00:00,Plumeria Obtusa,39,30.765941512653697,57.2372668544811,9.406917530341111,36.90928131096694,3,4,25.031972676468904,1.5549515296581,6.950265525462967,Monsoon,10.406347702621472,7.28444339183503
2024-02-19 12:00:00,Plumeria Obtusa,13,30.57007330594113,46.97206989899629,2.759372801767781,22.064084305439373,3,4,3.5507206624669094,1.4300566507759802,4.341466522375872,Summer,2.5987509972966545,1.819125698107658
2024-02-19 12:00:00,Plumeria Obtusa,4,17.898090593431817,55.70964616482689,3.161879925124442,46.92936020691349,2,4,27.509069918478218,1.312281424500472,7.483850708149958,Winter,7.286273468649713,5.100391428054799
2024-02-19 12:00:00,Bambusa Tuldoides Murno Type-1,53,18.836192498625802,58.12101287343963,8.364180458451978,41.9785166755221,3,1,18.325319152906214,1.1252565572442723,4.725678081075377,Rainy,3.6280108093318306,2.5396075665322813
2024-02-19 12:00:00,Bambusa Tuldoides Murno Type-1,62,28.190116956820816,21.348564403670395,3.1850331987232794,14.616032374612104,5,3,26.489067623858233,0.4566294353356195,11.680821682899547,Monsoon,2.496839308020301,1.7477875156142104
2024-02-19 12:00:00,Bambusa Tuldoides Murno Type-1,25,15.289243175460086,24.92855251235083,4.5432075052075085,10.282643587597434,2,4,13.12244848673649,1.3293179021157056,1.4061818991924309,Summer,10.190529982870903,7.133370988009632
2024-02-19 12:00:00,Bambusa Tuldoides Murno Type-1,7,26.27321473980711,25.250184151477267,3.4352009936270465,40.024224890763996,5,2,29.55410897806395,0.9761909020582246,3.0554540497891898,Winter,7.691853231029679,5.384297261720775
2024-02-19 12:00:00,Bambusa Tuldoides Murno Type-2,66,36.968515095415924,50.536157870997855,5.541408593127467,1.6589117497721406,2,6,25.957837297908576,1.255939130242177,4.73622580936838,Rainy,3.7428982780327296,2.6200287946229106
2024-02-19 12:00:00,Bambusa Tuldoides Murno Type-2,69,30.779971068315277,38.48129359541238,6.958853600153441,44.163063505513904,2,3,20.525333529508057,1.55960056383319,12.183561773096255,Monsoon,1.9894345588042013,1.3926041911629408
2024-02-19 12:00:00,Bambusa Tuldoides Murno Type-2,82,36.669495554182845,28.44999765141294,7.551614271460292,27.88575404743333,3,2,24.82775343780519,1.2085134783178275,5.451967842625456,Summer,10.477673108754445,7.334371176128111
2024-02-19 12:00:00,Bambusa Tuldoides Murno Type-2,54,30.464019150339098,60.81597622087699,9.509867237693507,44.756904855293115,5,6,20.47671670511594,1.122446989910197,10.673778355689768,Winter,9.780171838132595,6.846120286692816
2024-02-19 12:00:00,Bambusa Tuldoides Murno Type-3,29,31.17494543239125,54.087911930816254,4.60016970704313,4.248515030863642,1,5,14.4236569652095,0.6040873709991172,12.762602695934925,Rainy,2.1711114166938117,1.5197779916856682
2024-02-19 12:00:00,Bambusa Tuldoides Murno Type-3,50,21.033885093063702,64.46260114552862,7.822386924123436,48.54975456629037,4,2,18.828259820249322,1.4318307166300162,1.113227627888184,Monsoon,5.089599808822284,3.5627198661755983
2024-02-19 12:00:00,Bambusa Tuldoides Murno Type-3,36,22.749801612264513,29.63853115723297,9.800158031045424,20.313374327492735,3,4,17.72695616485931,0.5894366107240405,13.321264048903984,Summer,5.184545890332204,3.629182123232543
2024-02-19 12:00:00,Bambusa Tuldoides Murno Type-3,17,27.11634887729718,28.799333676825277,2.6754919692411336,26.26968099871711,4,3,5.039202504911465,1.2405147690902212,12.820742445633325,Winter,6.0326646941032775,4.222865285872294
2024-02-19 12:00:00,Adenanthera Pavonina Type-1,62,35.09005787603914,69.38476334579721,5.825676018918875,2.9081758365770316,5,5,19.58612451528485,0.5450653785509079,13.242504009193844,Rainy,3.2548715653574107,2.2784100957501874
2024-02-19 12:00:00,Adenanthera Pavonina Type-1,38,38.71131871119932,46.16456148408639,2.055168909466863,32.4445282183962,3,4,7.374053744206323,1.601929786476964,10.066400981693702,Monsoon,2.409158551903695,1.6864109863325862
2024-02-19 12:00:00,Adenanthera Pavonina Type-1,5,36.72634190157462,36.823669197257416,4.316344360853585,23.831277467986105,2,6,19.061540394462657,1.557905858505348,6.109573941821795,Summer,2.6607446597678166,1.8625212618374716
2024-02-19 12:00:00,Adenanthera Pavonina Type-1,4,37.21846460842397,38.41336643246727,9.469507032320251,43.911155302276775,3,6,29.488394981859706,1.689003653773395,6.818511144025003,Winter,9.64565584397942,6.7519590907855935
2024-02-19 12:00:00,Adenanthera Pavonina Type-2,54,27.957796188605492,76.77719859117508,3.0407115817580177,12.670959014455951,5,5,10.930541121522968,1.9777303517924616,10.384695907638243,Rainy,11.018944796460485,7.713261357522339
